,,,,,Daily Boat Cost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Daily Boat Cost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Daily Boat Cost,,,,,,,,,,,,,,,,,,,,,,
2025-11-30 00:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,24,,0,24,1812,1860.1449275362318,4024.5232646834475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1860.1449275362318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2164.378337147216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4024.5232646834475,0,,2164.378337147216,1.0265700483091786,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,24,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,24,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34050000,0,,34050000,15732,16150
2025-12-01 00:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,24,,0,24,1852,1904.4762814390322,4072.575612862146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1904.4762814390322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2168.0993314231137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4072.575612862146,0,,2168.0993314231137,1.0283349251830627,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,24,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,24,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34050000,0,,34050000,15705,16150
2025-12-02 00:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,24,,0,24,2232,2292.615912993703,4458.233161610379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2292.6159129937037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2165.617248616676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4458.23316161038,0,,2165.617248616676,1.0271576671118743,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,24,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,24,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34050000,0,,34050000,15723,16150
2025-12-03 00:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,24,,0,24,1932,1984.468612860141,4150.085861476817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1984.468612860141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2165.617248616676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4150.085861476817,0,,2165.617248616676,1.0271576671118743,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,24,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,24,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34050000,0,,34050000,15723,16150
2025-12-04 00:00:00,1,,,,,,,8,,,,,,,,,,,,,,,,,16,,0,24,2172,2230.986452966991,4396.603701583666,0,0,0,743.6621509889969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1487.3243019779939,0,0,0,0,721.8724162055587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1443.7448324111174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1465.5345671945556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2931.0691343891112,0,,2165.617248616676,1.0271576671118743,0,2,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,28,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,24,,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,24,,0,0,0,11350000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22700000,0,,34050000,15723,16150
2025-12-05 00:00:00,1,,,,,,,4,,,,,,,,,,,,,,,,,20,,0,24,2052,2103.9806996381185,4265.748206463082,0,0,0,350.6634499396864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1753.317249698432,0,0,0,0,360.29458447082726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1801.4729223541362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,710.9580344105136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3554.7901720525683,0,,2161.7675068249637,1.0253317249698433,0,2,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,28,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,24,,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,24,,0,0,0,5675000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28375000,0,,34050000,15751,16150
2025-12-06 00:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,24,,0,24,1832,1876.620575922872,4036.331345934289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1876.6205759228717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2159.710770011417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4036.331345934289,0,,2159.710770011417,1.0243562095648864,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,24,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,24,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34050000,0,,34050000,15766,16150
2025-12-07 00:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,24,,0,24,1612,1643.5479797979797,3793.1691919191917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1643.5479797979797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2149.621212121212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3793.1691919191917,0,,2149.621212121212,1.019570707070707,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,24,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,24,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34050000,0,,34050000,15840,16150
2025-12-08 00:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,24,,0,24,1952,1999.4165028223506,4158.990296188242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999.4165028223506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2159.5737933658907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4158.990296188242,0,,2159.5737933658907,1.0242912411999747,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,24,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,24,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34050000,0,,34050000,15767,16150
2025-12-09 00:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,24,,0,24,2232,2300.2233424797396,4473.026609661158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2300.2233424797396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2172.803267181418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4473.026609661158,0,,2172.803267181418,1.0305660136557973,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,24,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,24,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34050000,0,,34050000,15671,16150
